time	I(Vs)
1.369701504392926e-04	-8.849801e-06
1.369992574819511e-04	-8.832642e-06
1.370283645246095e-04	-8.820082e-06
1.370574715672680e-04	-8.812121e-06
1.370865786099264e-04	-8.808760e-06
1.371156856525848e-04	-8.809997e-06
1.371447926952433e-04	-8.815834e-06
1.372020613812646e-04	-8.812711e-06
1.374875192503241e-04	-8.799989e-06
1.377729771193837e-04	-8.790137e-06
1.380584349884432e-04	-8.783153e-06
1.383438928575027e-04	-8.779038e-06
1.386293507265623e-04	-8.777791e-06
1.389148085956218e-04	-8.779414e-06
1.392002664646814e-04	-8.783905e-06
1.392004555878959e-04	-5.016117e-04
1.392004993254715e-04	-4.600841e-04
1.392005421022853e-04	3.291538e-05
1.392005658186544e-04	8.835732e-05
1.392005927116293e-04	-3.103447e-05
1.392006243602101e-04	-4.181001e-06
1.392006538797610e-04	-1.067961e-05
1.392006845155973e-04	-7.958219e-06
1.392007162202467e-04	-8.890699e-06
1.392007502085922e-04	-8.669012e-06
1.392007888983810e-04	-9.234069e-06
1.392007946222702e-04	-8.712967e-06
1.392007946426888e-04	-9.222656e-06
1.392007946835259e-04	-9.387845e-06
1.392007947652002e-04	-9.098839e-06
1.392007949285482e-04	-8.807626e-06
1.392007952552448e-04	-8.697735e-06
1.392007972154234e-04	-8.650306e-06
1.392008050561376e-04	-8.726520e-06
1.392008782361387e-04	-8.774864e-06
1.392014784126093e-04	-8.787047e-06
1.392020785890799e-04	-8.795067e-06
1.392026787655504e-04	-8.798924e-06
1.392032789420210e-04	-8.798618e-06
1.392038791184916e-04	-8.794148e-06
1.392044792949622e-04	-8.785516e-06
1.392050794714328e-04	-8.772720e-06
1.392132261577484e-04	-8.772377e-06
1.392134046512314e-04	-1.264859e-02
1.392134766539260e-04	-1.699932e-02
1.392135013183636e-04	1.018914e-03
1.392135066345447e-04	5.770581e-03
1.392135089117968e-04	5.002349e-03
1.392135109950371e-04	3.332256e-03
1.392135126858092e-04	2.497506e-03
1.392135146742199e-04	1.824370e-03
1.392135186510410e-04	9.525742e-04
1.392135238175024e-04	3.081390e-04
1.392135301731081e-04	-5.966678e-05
1.392135379102663e-04	-2.377852e-04
1.392135455442959e-04	-2.996215e-04
1.392135531750674e-04	-3.200767e-04
1.392135606732856e-04	-3.282431e-04
1.392135764737407e-04	-3.367475e-04
1.392136557532333e-04	-3.696594e-04
1.392137350327259e-04	-4.054918e-04
1.392138143122184e-04	-4.442449e-04
1.392138935917110e-04	-4.859185e-04
1.392139728712036e-04	-5.305127e-04
1.392140521506961e-04	-5.780275e-04
1.392141314301887e-04	-6.284629e-04
1.392142736334860e-04	-7.322307e-04
1.392144628139685e-04	-8.975875e-04
1.392146555061003e-04	-1.110702e-03
1.392149134353598e-04	-1.504821e-03
1.392152340123826e-04	-2.304147e-03
1.392156514588880e-04	-4.339354e-03
1.392159870595485e-04	-7.849470e-03
1.392162047465983e-04	-1.264578e-02
1.392163882329199e-04	-2.037972e-02
1.392165568016666e-04	-3.290389e-02
1.392167275482158e-04	-5.300376e-02
1.392169265712036e-04	-8.364309e-02
1.392171364665972e-04	-1.170886e-01
1.392173315489394e-04	-1.425641e-01
1.392175493031217e-04	-1.616937e-01
1.392177970398157e-04	-1.745249e-01
1.392180113762827e-04	-1.802608e-01
1.392182199347080e-04	-1.825643e-01
1.392184507748905e-04	-1.830966e-01
1.392188762036686e-04	-1.813005e-01
1.392194068412316e-04	-1.771542e-01
1.392194618215210e-04	-1.705896e-01
1.392194786922112e-04	-1.669351e-01
1.392194991238563e-04	-1.710536e-01
1.392195082837860e-04	-1.701202e-01
1.392198546121827e-04	-1.670839e-01
1.392202009405793e-04	-1.639285e-01
1.392205472689760e-04	-1.606540e-01
1.392208935973726e-04	-1.572604e-01
1.392212399257692e-04	-1.537476e-01
1.392215862541659e-04	-1.501157e-01
1.392219325825625e-04	-1.463647e-01
1.392228710922461e-04	-1.335574e-01
1.392232190265017e-04	-1.311158e-01
1.392235962974844e-04	-1.442443e-01
1.392240252488103e-04	-2.134320e-01
1.392243154784596e-04	-3.473779e-01
1.392245326692818e-04	-5.591236e-01
1.392247055948177e-04	-8.521611e-01
1.392248827162086e-04	-1.317451e+00
1.392250701504941e-04	-2.013328e+00
1.392252322787325e-04	-2.804165e+00
1.392253915887816e-04	-3.750431e+00
1.392255670162853e-04	-4.924303e+00
1.392257772214384e-04	-6.420651e+00
1.392262371621468e-04	-9.813837e+00
1.392265069973153e-04	-1.160821e+01
1.392266712078693e-04	-1.233652e+01
1.392267622287351e-04	-1.236330e+01
1.392268228286764e-04	-1.203623e+01
1.392268639315570e-04	-1.151919e+01
1.392268952676934e-04	-1.084593e+01
1.392269230383082e-04	-9.975471e+00
1.392269537058726e-04	-8.751765e+00
1.392269877018007e-04	-7.195980e+00
1.392270204147827e-04	-5.619247e+00
1.392270570313220e-04	-3.977075e+00
1.392270839939819e-04	-3.014860e+00
1.392271008946863e-04	-2.589184e+00
1.392271182029461e-04	-2.290316e+00
1.392271390690996e-04	-2.039827e+00
1.392271596463591e-04	-1.871496e+00
1.392271824080548e-04	-1.745090e+00
1.392272068397498e-04	-1.647412e+00
1.392272306795766e-04	-1.573745e+00
1.392272777816649e-04	-1.459709e+00
1.392273391591691e-04	-1.336954e+00
1.392274039442713e-04	-1.225228e+00
1.392274856290192e-04	-1.103235e+00
1.392275672861452e-04	-1.000175e+00
1.392276512799102e-04	-9.112230e-01
1.392277463635955e-04	-8.282180e-01
1.392278509478716e-04	-7.549908e-01
1.392279320171345e-04	-7.090908e-01
1.392280156068946e-04	-6.699022e-01
1.392281036315299e-04	-6.360092e-01
1.392282105760986e-04	-6.033358e-01
1.392283186602890e-04	-5.776587e-01
1.392284390160647e-04	-5.560167e-01
1.392285925997101e-04	-5.359625e-01
1.392287749217851e-04	-5.200521e-01
1.392290778575813e-04	-5.050796e-01
1.392295152264286e-04	-4.961284e-01
1.392299935373690e-04	-4.941402e-01
1.392304718483094e-04	-4.926175e-01
1.392309501592498e-04	-4.915604e-01
1.392314284701902e-04	-4.909689e-01
1.392319067811306e-04	-4.908428e-01
1.392323850920710e-04	-4.911824e-01
1.392328634030114e-04	-4.919875e-01
1.397034601565597e-04	-6.888616e-01
1.399770208593927e-04	-8.041434e-01
1.402505815622256e-04	-9.190029e-01
1.405241422650586e-04	-1.033440e+00
1.407977029678916e-04	-1.147455e+00
